timestamp,price_THB,price_USD
2022-12-12 18:59:00 UTC,613680.0907,17027.749
2022-12-12 17:09:00 UTC,612388.4957,16991.9112
2022-12-12 17:24:00 UTC,612213.3384,16987.0511
2022-12-12 17:59:00 UTC,612882.9522,17005.6309
2022-12-12 16:09:00 UTC,613418.9254,17020.5025
2022-12-12 16:39:00 UTC,612942.9419,17007.2954
2022-12-12 16:44:00 UTC,612742.1656,17001.7245
2022-12-12 18:09:00 UTC,612826.0494,17004.052
2022-12-12 18:14:00 UTC,613051.1776,17010.2986
2022-12-12 18:44:00 UTC,613472.7385,17021.9957
2022-12-12 17:04:00 UTC,612304.7877,16989.5886
2022-12-12 17:14:00 UTC,612278.1217,16988.8487
2022-12-12 17:19:00 UTC,612607.6596,16997.9924
2022-12-12 17:29:00 UTC,612097.6684,16983.8417
2022-12-12 17:34:00 UTC,612139.2978,16984.9967
2022-12-12 17:39:00 UTC,612461.8944,16993.9478
2022-12-12 17:44:00 UTC,612726.171,17001.2807
2022-12-12 17:49:00 UTC,612933.4425,17007.0318
2022-12-12 17:54:00 UTC,612983.8754,17008.4312
2022-12-12 16:04:00 UTC,613526.4904,17023.4871
2022-12-12 16:14:00 UTC,612791.8622,17003.1034
2022-12-12 16:19:00 UTC,612509.3461,16995.2645
2022-12-12 16:24:00 UTC,612702.3381,17000.6194
2022-12-12 16:29:00 UTC,612505.7136,16995.1637
2022-12-12 16:34:00 UTC,612971.8416,17008.0973
2022-12-12 16:49:00 UTC,612692.479,17000.3458
2022-12-12 16:54:00 UTC,612223.8649,16987.3432
2022-12-12 16:59:00 UTC,612232.2143,16987.5749
2022-12-12 23:09:00 UTC,618523.7259,17162.1451
2022-12-12 23:14:00 UTC,618172.3568,17152.3957
2022-12-12 23:19:00 UTC,618378.4631,17158.1145
2022-12-12 23:24:00 UTC,618922.5334,17173.2108
2022-12-12 23:29:00 UTC,618887.109,17172.2279
2022-12-12 23:34:00 UTC,618988.2823,17175.0352
2022-12-12 23:39:00 UTC,618743.1908,17168.2346
2022-12-12 23:44:00 UTC,619884.3207,17199.8975
2022-12-12 23:49:00 UTC,619660.7389,17193.6938
2022-12-12 23:54:00 UTC,620248.6206,17210.0057
2022-12-12 23:59:00 UTC,619765.6633,17196.6051
2022-12-12 22:09:00 UTC,619224.7948,17181.5977
2022-12-12 22:14:00 UTC,618455.748,17160.259
2022-12-12 22:19:00 UTC,618180.0575,17152.6094
2022-12-12 22:24:00 UTC,618229.5628,17153.983
2022-12-12 22:29:00 UTC,618559.847,17163.1474
2022-12-12 22:34:00 UTC,618642.4885,17165.4404
2022-12-12 22:39:00 UTC,617993.2773,17147.4268
2022-12-12 22:44:00 UTC,618552.661,17162.948
2022-12-12 22:49:00 UTC,618137.9282,17151.4404
2022-12-12 22:54:00 UTC,618277.2934,17155.3074
2022-12-12 22:59:00 UTC,618204.4061,17153.285
2022-12-12 23:04:00 UTC,618477.2477,17160.8555
2022-12-12 19:04:00 UTC,613948.0986,17035.1854
2022-12-12 19:09:00 UTC,613394.5523,17019.8262
2022-12-12 19:14:00 UTC,613190.8985,17014.1755
2022-12-12 19:19:00 UTC,612934.186,17007.0525
2022-12-12 19:24:00 UTC,613213.6441,17014.8066
2022-12-12 19:29:00 UTC,613715.4139,17028.7292
2022-12-12 19:34:00 UTC,613577.0188,17024.8891
2022-12-12 19:39:00 UTC,613442.4458,17021.1551
2022-12-12 19:44:00 UTC,613346.2468,17018.4859
2022-12-12 19:49:00 UTC,613296.917,17017.1171
2022-12-12 19:54:00 UTC,613483.1206,17022.2837
2022-12-12 19:59:00 UTC,613957.6672,17035.4509
2022-12-12 20:04:00 UTC,614472.5408,17049.7371
2022-12-12 20:09:00 UTC,614655.5858,17054.8161
2022-12-12 20:14:00 UTC,614585.3723,17052.8678
2022-12-12 20:19:00 UTC,614982.4113,17063.8845
2022-12-12 20:24:00 UTC,614359.1002,17046.5895
2022-12-12 20:29:00 UTC,614748.9611,17057.4069
2022-12-12 20:34:00 UTC,614978.4988,17063.7759
2022-12-12 20:39:00 UTC,614826.7661,17059.5658
2022-12-12 20:44:00 UTC,614852.6594,17060.2842
2022-12-12 20:49:00 UTC,614808.4732,17059.0582
2022-12-12 20:54:00 UTC,615162.4473,17068.8799
2022-12-12 20:59:00 UTC,616184.2985,17097.2332
2022-12-12 21:04:00 UTC,618208.2682,17153.3921
2022-12-12 21:09:00 UTC,618725.8656,17167.7539
2022-12-12 21:14:00 UTC,618255.367,17154.699
2022-12-12 21:19:00 UTC,618018.2988,17148.1211
2022-12-12 21:24:00 UTC,618743.5425,17168.2444
2022-12-12 21:29:00 UTC,619034.8892,17176.3284
2022-12-12 21:34:00 UTC,618686.8931,17166.6725
2022-12-12 21:39:00 UTC,619315.7969,17184.1227
2022-12-12 21:44:00 UTC,618996.7964,17175.2714
2022-12-12 21:49:00 UTC,619042.0035,17176.5258
2022-12-12 21:54:00 UTC,618333.5648,17156.8687
2022-12-12 21:59:00 UTC,618211.8019,17153.4902
2022-12-12 22:04:00 UTC,618929.8715,17173.4144
2022-12-14 11:29:00 UTC,642749.262,17834.3298
2022-12-14 11:34:00 UTC,642570.0506,17829.3572
2022-12-14 11:39:00 UTC,642322.1113,17822.4777
2022-12-14 11:44:00 UTC,642411.5467,17824.9592
2022-12-14 11:49:00 UTC,642372.5738,17823.8779
2022-12-14 11:54:00 UTC,642663.4796,17831.9496
2022-12-14 11:59:00 UTC,642489.6565,17827.1265
2022-12-14 12:04:00 UTC,642649.2874,17831.5558
2022-12-14 12:09:00 UTC,643544.5874,17856.3977
2022-12-14 12:14:00 UTC,643915.2296,17866.6818
2022-12-14 12:19:00 UTC,644290.1894,17877.0858
2022-12-14 12:24:00 UTC,644123.996,17872.4745
