id,neighbourhood_group,latitude,longitude,room_type,price
33923209,Queens,40.73591,-73.92415,Private room,90
33925600,Brooklyn,40.6348,-74.00304,Private room,60
33926057,Queens,40.74116,-73.86667,Shared room,24
33926074,Brooklyn,40.66681,-73.9549,Private room,45
33927253,Manhattan,40.80144,-73.96409,Private room,44
33927923,Brooklyn,40.65164,-73.95533,Entire home/apt,120
33928971,Manhattan,40.73264,-74.00422,Entire home/apt,450
33929577,Queens,40.74086,-73.86618,Shared room,24
33929652,Queens,40.7093,-73.8954,Private room,34
33930074,Queens,40.70893,-73.89636,Private room,34
33930406,Manhattan,40.76597,-73.9893,Private room,98
33930602,Queens,40.70897,-73.89663,Private room,34
33930883,Manhattan,40.79819,-73.93953,Entire home/apt,500
33930925,Queens,40.70762,-73.89526,Private room,34
33931270,Queens,40.70862,-73.89536,Private room,34
33931985,Brooklyn,40.70409,-73.94078,Entire home/apt,195
33932313,Queens,40.70876,-73.89704,Private room,34
33932433,Brooklyn,40.69764,-73.91585,Private room,62
33932486,Manhattan,40.80298,-73.95375,Shared room,20
33932573,Queens,40.70769,-73.89641,Private room,34
33932806,Queens,40.70885,-73.89634,Private room,34
33932981,Queens,40.70937,-73.89702,Private room,34
33933219,Brooklyn,40.69593,-73.97003,Private room,75
33933477,Bronx,40.81338,-73.85821,Entire home/apt,75
33933527,Manhattan,40.78222,-73.9456,Private room,95
33933592,Queens,40.70807,-73.89483,Private room,34
33934534,Brooklyn,40.66738,-73.93669,Shared room,25
33935442,Manhattan,40.74578,-73.99091,Private room,130
33936370,Brooklyn,40.69174,-73.90811,Private room,40
33937108,Brooklyn,40.66779,-73.93729,Shared room,45
33937444,Manhattan,40.72365,-73.99377,Private room,150
33937844,Brooklyn,40.66549,-73.94616,Entire home/apt,220
33937907,Queens,40.75009,-73.94864,Private room,85
33938000,Manhattan,40.71983,-73.98981,Private room,135
33940543,Brooklyn,40.65295,-73.9463,Private room,42
33941416,Brooklyn,40.70445,-73.94491,Private room,75
33941653,Manhattan,40.80437,-73.94595,Private room,85
33941785,Manhattan,40.72359,-73.98519,Entire home/apt,140
33942313,Manhattan,40.82185,-73.9413,Private room,99
33942517,Brooklyn,40.68737,-73.94346,Entire home/apt,140
33943045,Queens,40.76752,-73.91433,Entire home/apt,250
33943216,Manhattan,40.72607,-73.98625,Entire home/apt,190
33943482,Manhattan,40.78364,-73.94586,Entire home/apt,175
33943754,Brooklyn,40.69899,-73.91667,Private room,65
33943994,Brooklyn,40.69932,-73.91576,Private room,65
33944331,Manhattan,40.74602,-73.98486,Entire home/apt,339
33944413,Queens,40.76939,-73.92139,Entire home/apt,175
33944634,Manhattan,40.72391,-73.98409,Entire home/apt,700
33944826,Manhattan,40.83588,-73.93978,Private room,65
33945670,Bronx,40.83959,-73.78587,Private room,100
33945711,Brooklyn,40.6991,-73.92917,Entire home/apt,249
33947023,Brooklyn,40.71213,-73.951,Private room,84
33947095,Manhattan,40.79179,-73.96623,Private room,500
33951037,Manhattan,40.73198,-74.00526,Entire home/apt,149
33953726,Brooklyn,40.64582,-73.97898,Private room,85
33954390,Brooklyn,40.69267,-73.94395,Private room,79
33954574,Manhattan,40.74371,-73.99622,Entire home/apt,225
33955057,Manhattan,40.73286,-74.00463,Entire home/apt,160
33956049,Brooklyn,40.65438,-73.95181,Private room,54
33956883,Brooklyn,40.65214,-73.95159,Private room,53
33957038,Brooklyn,40.71009,-73.95842,Private room,90
33957835,Queens,40.71757,-73.7961,Private room,65
33959560,Brooklyn,40.7121,-73.94347,Entire home/apt,130
33959697,Manhattan,40.84542,-73.93945,Private room,55
33960097,Brooklyn,40.71093,-73.95815,Entire home/apt,250
33960800,Manhattan,40.81431,-73.93994,Entire home/apt,130
33961484,Manhattan,40.72811,-73.99893,Private room,90
33961505,Brooklyn,40.70333,-73.92557,Entire home/apt,80
33961801,Brooklyn,40.65116,-73.94525,Private room,40
33962313,Brooklyn,40.65286,-73.94532,Private room,40
33962690,Brooklyn,40.71331,-73.9627,Private room,75
33962961,Manhattan,40.75563,-73.9691,Entire home/apt,200
33962986,Brooklyn,40.6529,-73.94493,Private room,40
33963079,Brooklyn,40.67633,-73.94403,Entire home/apt,80
33963211,Bronx,40.83754,-73.85764,Private room,150
33964014,Queens,40.76623,-73.91243,Private room,69
33964102,Manhattan,40.80958,-73.95743,Entire home/apt,130
33964812,Manhattan,40.70824,-74.00476,Entire home/apt,200
33964954,Brooklyn,40.71975,-73.94613,Entire home/apt,110
33965415,Brooklyn,40.65228,-73.95286,Private room,54
33965894,Brooklyn,40.65235,-73.95347,Private room,54
33966122,Bronx,40.89039,-73.83186,Entire home/apt,50
33966308,Brooklyn,40.60456,-74.00117,Private room,49
33967235,Brooklyn,40.70044,-73.93472,Entire home/apt,150
33967503,Queens,40.69318,-73.83418,Private room,60
33968500,Queens,40.70728,-73.90572,Private room,60
33968977,Brooklyn,40.70315,-73.99424,Entire home/apt,100
33969648,Manhattan,40.82715,-73.94667,Private room,55
33969898,Manhattan,40.80337,-73.96511,Private room,69
33970585,Manhattan,40.80169,-73.96339,Private room,40
33970684,Brooklyn,40.67144,-73.91457,Entire home/apt,180
33970850,Queens,40.69115,-73.80617,Entire home/apt,350
33971163,Brooklyn,40.71709,-73.96035,Private room,66
33971428,Brooklyn,40.70504,-73.91868,Entire home/apt,120
33971836,Manhattan,40.76447,-73.99103,Shared room,69
33971900,Queens,40.73105,-73.85318,Private room,70
33972459,Manhattan,40.85167,-73.92868,Entire home/apt,350
33972460,Manhattan,40.722,-73.98256,Entire home/apt,179
33972589,Manhattan,40.73193,-73.97971,Private room,115
33973347,Manhattan,40.7929,-73.9391,Private room,90
33974082,Queens,40.75736,-73.92815,Private room,65
33974640,Queens,40.75771,-73.92724,Private room,50
33974777,Queens,40.75925,-73.92506,Private room,45
33975580,Queens,40.75606,-73.87787,Private room,100
33975581,Manhattan,40.72827,-73.98041,Private room,83
33980568,Brooklyn,40.70631,-73.94467,Private room,72
33980946,Manhattan,40.80691,-73.94626,Private room,98
33981416,Manhattan,40.74483,-73.99649,Private room,110
33982630,Manhattan,40.73367,-74.00497,Entire home/apt,250
33983585,Brooklyn,40.7062,-73.94237,Private room,72
33984685,Brooklyn,40.70709,-73.9426,Private room,73
33984941,Manhattan,40.75129,-73.99538,Entire home/apt,250
33986797,Queens,40.69927,-73.82643,Private room,150
33987446,Bronx,40.82565,-73.91095,Shared room,77
33987509,Manhattan,40.82289,-73.954,Private room,120
33987592,Brooklyn,40.71194,-73.95428,Private room,165
33987747,Manhattan,40.76704,-73.98646,Entire home/apt,199
33987847,Manhattan,40.85075,-73.93982,Entire home/apt,120
33987887,Manhattan,40.82609,-73.94948,Private room,49
33988271,Brooklyn,40.68773,-73.90589,Entire home/apt,149
33988643,Brooklyn,40.66981,-73.95734,Private room,68
33988756,Brooklyn,40.71963,-73.94149,Private room,75
33989177,Brooklyn,40.68171,-73.93346,Private room,90
33989681,Brooklyn,40.68438,-73.98436,Entire home/apt,150
33989972,Brooklyn,40.67562,-73.87763,Entire home/apt,89
33990380,Manhattan,40.70613,-74.01067,Entire home/apt,228
33990485,Manhattan,40.70714,-74.01208,Entire home/apt,256
33990639,Manhattan,40.7075,-74.01096,Entire home/apt,188
33990756,Manhattan,40.70754,-74.01206,Entire home/apt,240
33991062,Manhattan,40.70701,-74.01176,Entire home/apt,255
33992212,Brooklyn,40.67405,-73.96788,Entire home/apt,199
33992824,Manhattan,40.70631,-74.01225,Entire home/apt,228
33992942,Manhattan,40.77341,-73.9812,Entire home/apt,166
33993225,Manhattan,40.72613,-73.98447,Private room,99
33993343,Queens,40.77698,-73.93389,Entire home/apt,150
33993547,Manhattan,40.7267,-73.98316,Private room,99
33993628,Brooklyn,40.69037,-73.94542,Entire home/apt,150
33994465,Brooklyn,40.73473,-73.95207,Entire home/apt,250
33994677,Manhattan,40.7431,-73.98137,Entire home/apt,790
33994694,Manhattan,40.83611,-73.94162,Entire home/apt,161
33994896,Manhattan,40.71958,-73.9905,Private room,123
33994927,Manhattan,40.74818,-73.98247,Entire home/apt,299
33995462,Bronx,40.85398,-73.88737,Shared room,49
33995466,Brooklyn,40.72114,-73.96307,Entire home/apt,125
33995614,Manhattan,40.72139,-73.9896,Private room,123
33995646,Manhattan,40.80237,-73.96695,Entire home/apt,120
33995764,Bronx,40.8353,-73.85751,Private room,75
33995769,Manhattan,40.72222,-73.98221,Entire home/apt,190
33996094,Queens,40.7733,-73.90569,Entire home/apt,225
33996358,Brooklyn,40.69923,-73.93089,Private room,50
33996362,Manhattan,40.86517,-73.92995,Private room,95
33996365,Manhattan,40.73431,-73.98167,Private room,59
33996948,Manhattan,40.75034,-73.99059,Entire home/apt,250
33997927,Queens,40.69345,-73.86674,Private room,65
33998142,Manhattan,40.70597,-74.01248,Private room,616
33998269,Manhattan,40.707,-74.01208,Entire home/apt,408
33998274,Manhattan,40.74694,-74.0013,Entire home/apt,100
33998291,Manhattan,40.70756,-74.01107,Private room,264
33998396,Manhattan,40.7506,-74.00388,Entire home/apt,6800
33999088,Brooklyn,40.6771,-73.98414,Private room,75
33999377,Queens,40.75759,-73.92677,Private room,50
33999874,Queens,40.75894,-73.92864,Private room,60
34000977,Brooklyn,40.62635,-73.9725,Entire home/apt,80
34002121,Queens,40.77125,-73.7809,Private room,49
34008808,Manhattan,40.74546,-73.98679,Entire home/apt,377
34009172,Manhattan,40.74403,-73.98701,Entire home/apt,274
34009196,Manhattan,40.7385,-73.982,Entire home/apt,314
34009215,Manhattan,40.73905,-73.98225,Entire home/apt,314
34010131,Queens,40.67775,-73.8601,Entire home/apt,199
34011627,Brooklyn,40.70373,-73.92723,Private room,85
34013027,Manhattan,40.71692,-73.9947,Entire home/apt,239
34013205,Brooklyn,40.72602,-73.95848,Entire home/apt,118
34013223,Manhattan,40.81597,-73.94114,Private room,90
34013463,Brooklyn,40.66913,-73.94028,Entire home/apt,91
34014027,Brooklyn,40.71777,-73.94874,Private room,90
34014432,Queens,40.76398,-73.91409,Private room,100
34014834,Queens,40.69955,-73.72247,Entire home/apt,180
34014939,Manhattan,40.78684,-73.96912,Entire home/apt,250
34015098,Brooklyn,40.7342,-73.95707,Entire home/apt,205
34015258,Brooklyn,40.7007,-73.93401,Private room,69
34016163,Bronx,40.8716,-73.89177,Entire home/apt,92
34016570,Manhattan,40.82361,-73.94599,Private room,59
34016888,Manhattan,40.75364,-73.99291,Entire home/apt,149
34017043,Manhattan,40.70776,-74.01169,Entire home/apt,396
34017119,Manhattan,40.70735,-74.01221,Entire home/apt,215
34017464,Brooklyn,40.59609,-73.97486,Entire home/apt,120
34017530,Manhattan,40.74944,-73.98338,Private room,99
34017965,Brooklyn,40.59725,-73.97684,Entire home/apt,99
34018291,Brooklyn,40.7128,-73.9396,Private room,100
34019440,Manhattan,40.74073,-73.99884,Entire home/apt,180
34019712,Brooklyn,40.66977,-73.95725,Private room,68
34019889,Manhattan,40.72625,-73.98625,Entire home/apt,169
34019915,Brooklyn,40.67155,-73.95854,Private room,66
34020020,Brooklyn,40.69094,-73.99293,Entire home/apt,160
34020036,Manhattan,40.73859,-73.98218,Entire home/apt,89
34020040,Brooklyn,40.67058,-73.9573,Private room,68
34020097,Brooklyn,40.67052,-73.95612,Private room,70
34020964,Brooklyn,40.66038,-73.88761,Entire home/apt,40
34021170,Manhattan,40.7208,-73.98959,Private room,90
34022109,Manhattan,40.84221,-73.93705,Entire home/apt,90
34022186,Manhattan,40.71833,-73.98936,Private room,99
34022664,Brooklyn,40.63964,-73.94362,Shared room,50
34022740,Brooklyn,40.65799,-73.91595,Private room,57
34023411,Brooklyn,40.60121,-73.97515,Entire home/apt,200
34023558,Brooklyn,40.64722,-73.9736,Entire home/apt,111
34023619,Manhattan,40.77362,-73.94886,Entire home/apt,130
34024785,Manhattan,40.71923,-73.98582,Private room,119
34025113,Manhattan,40.72611,-74.00337,Entire home/apt,194
34029489,Manhattan,40.75662,-73.99333,Private room,500
34029837,Manhattan,40.7574,-73.99395,Private room,500
34032088,Queens,40.75807,-73.92632,Private room,125
34032175,Brooklyn,40.71446,-73.96229,Entire home/apt,200
34032390,Brooklyn,40.66739,-73.87379,Private room,65
34033950,Manhattan,40.72388,-73.97902,Entire home/apt,245
34034553,Manhattan,40.77507,-73.94785,Entire home/apt,150
34035431,Brooklyn,40.58438,-73.95564,Private room,60
34035571,Brooklyn,40.71191,-73.95598,Private room,75
34035610,Queens,40.7066,-73.91392,Private room,100
34035902,Manhattan,40.75321,-74.00238,Entire home/apt,590
34036011,Manhattan,40.72935,-73.9826,Entire home/apt,130
34036047,Manhattan,40.80483,-73.95553,Entire home/apt,550
34036136,Brooklyn,40.67709,-73.98494,Private room,100
34036333,Brooklyn,40.71239,-73.95037,Entire home/apt,100
34037737,Manhattan,40.76255,-73.99026,Entire home/apt,200
34038333,Manhattan,40.78046,-73.9784,Entire home/apt,150
34038559,Manhattan,40.78145,-73.9496,Private room,130
34038619,Manhattan,40.80665,-73.96062,Entire home/apt,115
34039045,Brooklyn,40.67723,-73.95133,Entire home/apt,95
34039320,Queens,40.71167,-73.81812,Entire home/apt,111
34040037,Brooklyn,40.62961,-74.02616,Entire home/apt,200
34040771,Manhattan,40.76245,-73.99831,Entire home/apt,198
34040940,Manhattan,40.741,-73.98056,Entire home/apt,149
34041523,Manhattan,40.80514,-73.95561,Private room,140
34041587,Manhattan,40.80536,-73.95469,Private room,140
34041630,Queens,40.70609,-73.83014,Private room,55
34042173,Queens,40.69622,-73.84634,Private room,60
34042443,Manhattan,40.84405,-73.93714,Private room,49
34042658,Manhattan,40.74999,-74.00205,Entire home/apt,195
34042777,Manhattan,40.80279,-73.94736,Private room,78
34043476,Brooklyn,40.63927,-73.9636,Entire home/apt,140
34043633,Manhattan,40.83489,-73.94587,Private room,85
34045372,Bronx,40.81865,-73.93014,Entire home/apt,107
34047149,Brooklyn,40.67656,-73.9706,Entire home/apt,140
34051551,Queens,40.69441,-73.84659,Private room,45
34053030,Brooklyn,40.68501,-73.91884,Entire home/apt,75
34053516,Brooklyn,40.5974,-73.97448,Entire home/apt,180
34054250,Brooklyn,40.72646,-73.95639,Private room,70
34055336,Manhattan,40.79034,-73.94503,Private room,169
34056586,Brooklyn,40.69149,-73.92536,Entire home/apt,350
34056679,Manhattan,40.79787,-73.93568,Private room,90
34056750,Manhattan,40.75196,-73.97269,Entire home/apt,500
34056928,Queens,40.59344,-73.78906,Private room,54
34057129,Brooklyn,40.71902,-73.96414,Entire home/apt,170
34058607,Brooklyn,40.64939,-73.94864,Entire home/apt,92
34059500,Manhattan,40.84387,-73.93969,Private room,59
34059931,Manhattan,40.78537,-73.97456,Entire home/apt,190
34059997,Brooklyn,40.67868,-73.97157,Entire home/apt,70
34060242,Manhattan,40.70816,-74.0019,Entire home/apt,365
34060973,Queens,40.70741,-73.91534,Entire home/apt,150
34061088,Manhattan,40.70673,-74.01518,Entire home/apt,208
34061095,Bronx,40.83908,-73.86042,Entire home/apt,70
34061159,Brooklyn,40.57865,-73.96983,Private room,75
34061253,Manhattan,40.76461,-73.98997,Entire home/apt,150
34061588,Manhattan,40.71588,-73.99099,Entire home/apt,135
34062194,Manhattan,40.72067,-73.97999,Entire home/apt,210
34062487,Queens,40.70746,-73.91118,Private room,44
34062693,Queens,40.74904,-73.90188,Private room,85
34062876,Brooklyn,40.71074,-73.94284,Private room,79
34063075,Manhattan,40.83466,-73.94029,Private room,60
34063202,Brooklyn,40.69982,-73.92491,Private room,75
34063821,Brooklyn,40.6891,-73.95016,Private room,75
34065052,Queens,40.70515,-73.9136,Private room,75
34065083,Brooklyn,40.68518,-73.99709,Entire home/apt,195
34065601,Queens,40.70384,-73.91137,Private room,75
34065608,Queens,40.70391,-73.91153,Private room,75
34065631,Brooklyn,40.71921,-73.95628,Entire home/apt,100
34065823,Brooklyn,40.64296,-74.0056,Private room,24
34065832,Brooklyn,40.63233,-74.01796,Private room,60
34067204,Brooklyn,40.70785,-73.94898,Private room,60
34068735,Manhattan,40.72783,-73.98015,Entire home/apt,250
34071098,Manhattan,40.76303,-73.98894,Entire home/apt,149
34076756,Queens,40.59009,-73.81042,Entire home/apt,126
34079720,Brooklyn,40.71616,-73.95552,Private room,130
34081178,Manhattan,40.76601,-73.98414,Entire home/apt,190
34082053,Brooklyn,40.66248,-73.95407,Entire home/apt,90
34082442,Queens,40.70477,-73.90943,Private room,69
34082709,Manhattan,40.75634,-73.99445,Entire home/apt,945
34083914,Manhattan,40.71727,-74.0004,Private room,155
34084341,Manhattan,40.80181,-73.96683,Entire home/apt,450
34084476,Manhattan,40.73863,-73.97989,Entire home/apt,178
34085029,Brooklyn,40.65132,-73.9452,Private room,40
34085087,Manhattan,40.74142,-73.98219,Entire home/apt,690
34085559,Brooklyn,40.65144,-73.94489,Private room,32
34085654,Brooklyn,40.67245,-73.97365,Entire home/apt,250
34085766,Brooklyn,40.65226,-73.94521,Private room,35
34085929,Brooklyn,40.65279,-73.946,Private room,35
34086188,Manhattan,40.81808,-73.93671,Private room,45
34086213,Brooklyn,40.71233,-73.95318,Entire home/apt,295
34086656,Manhattan,40.70649,-74.01217,Entire home/apt,244
34086800,Manhattan,40.70724,-74.01085,Entire home/apt,409
34086944,Manhattan,40.70712,-74.01201,Entire home/apt,185
34087005,Queens,40.68055,-73.78263,Private room,95
34087090,Manhattan,40.70588,-74.01214,Entire home/apt,230
34087749,Manhattan,40.70803,-74.00639,Entire home/apt,100
34087750,Manhattan,40.70722,-74.00499,Entire home/apt,164
34088667,Queens,40.69035,-73.82238,Private room,78
34088861,Brooklyn,40.64692,-73.96696,Entire home/apt,105
34088961,Manhattan,40.7311,-73.9775,Private room,165
34089777,Brooklyn,40.68557,-73.97199,Entire home/apt,250
34089853,Brooklyn,40.64979,-73.93299,Private room,28
34090389,Manhattan,40.75797,-73.96356,Entire home/apt,225
34090662,Brooklyn,40.69023,-73.93063,Private room,54
34091327,Manhattan,40.76512,-73.98674,Entire home/apt,240
34092210,Brooklyn,40.57647,-73.96696,Entire home/apt,275
34093093,Queens,40.76962,-73.93146,Private room,55
34093881,Manhattan,40.75618,-73.99321,Entire home/apt,250
34094976,Manhattan,40.80495,-73.96439,Private room,50
34096002,Queens,40.74745,-73.93656,Private room,135
34096795,Manhattan,40.75566,-73.99486,Private room,370
34096836,Manhattan,40.75603,-73.99511,Private room,430
34096837,Manhattan,40.75663,-73.99563,Private room,159
34096839,Manhattan,40.7572,-73.99482,Private room,390
34096841,Manhattan,40.75702,-73.99382,Private room,410
34099071,Manhattan,40.74942,-73.99468,Entire home/apt,265
34101162,Brooklyn,40.69338,-73.96751,Entire home/apt,150
34103144,Manhattan,40.81622,-73.94276,Private room,38
34107684,Brooklyn,40.69302,-73.93285,Entire home/apt,101
34108545,Brooklyn,40.63981,-73.96534,Entire home/apt,120
34109471,Brooklyn,40.66072,-73.95772,Entire home/apt,150
34109512,Manhattan,40.7689,-73.98993,Entire home/apt,225
34109917,Queens,40.75308,-73.89419,Shared room,55
34110599,Queens,40.74764,-73.9482,Entire home/apt,199
34111158,Manhattan,40.71655,-73.99224,Entire home/apt,200
34111540,Manhattan,40.80383,-73.96724,Private room,59
34111820,Manhattan,40.83298,-73.93874,Private room,75
34112635,Queens,40.75078,-73.87949,Shared room,28
34113802,Manhattan,40.7272,-73.98993,Private room,73
34115136,Manhattan,40.70756,-74.01229,Entire home/apt,210
34116007,Manhattan,40.76229,-73.99994,Private room,199
34116575,Manhattan,40.7786,-73.95028,Entire home/apt,120
34116613,Manhattan,40.70845,-74.00472,Entire home/apt,164
34116742,Brooklyn,40.64383,-74.02051,Private room,45
34117228,Brooklyn,40.71996,-73.9414,Private room,78
34117732,Manhattan,40.76654,-73.95825,Private room,38
34118020,Manhattan,40.791,-73.94807,Private room,38
34118644,Manhattan,40.7056,-74.0119,Entire home/apt,256
34118872,Manhattan,40.70659,-74.01105,Entire home/apt,468
34118882,Manhattan,40.70632,-74.01073,Entire home/apt,229
34119451,Manhattan,40.73499,-73.98875,Entire home/apt,1000
34119485,Brooklyn,40.61642,-74.02397,Entire home/apt,89
34120117,Brooklyn,40.6725,-73.93079,Entire home/apt,150
34120534,Manhattan,40.73195,-74.00626,Entire home/apt,500
34120696,Queens,40.70737,-73.91138,Entire home/apt,74
34120717,Manhattan,40.70736,-74.0125,Entire home/apt,217
34120798,Manhattan,40.70755,-74.01116,Entire home/apt,203
34120977,Brooklyn,40.70992,-73.94969,Entire home/apt,305
34121613,Brooklyn,40.69013,-73.91177,Private room,65
34121885,Manhattan,40.77132,-73.94829,Entire home/apt,127
34121944,Brooklyn,40.67114,-73.94921,Entire home/apt,99
34122318,Manhattan,40.77348,-73.94601,Private room,37
34122992,Queens,40.66714,-73.77664,Private room,50
34123251,Brooklyn,40.66907,-73.99221,Entire home/apt,195
34123769,Brooklyn,40.65629,-73.95177,Private room,36
34124049,Manhattan,40.71703,-73.99538,Private room,120
34124075,Manhattan,40.77167,-73.95529,Private room,120
34124100,Manhattan,40.76676,-73.99146,Entire home/apt,499
34124248,Manhattan,40.80084,-73.94514,Shared room,35
34124328,Queens,40.74152,-73.90314,Private room,67
34124683,Brooklyn,40.61859,-74.03644,Private room,60
34124720,Manhattan,40.7631,-73.98963,Private room,75
34124949,Manhattan,40.72754,-73.99025,Private room,63
34125094,Manhattan,40.76413,-73.97691,Entire home/apt,189
34125485,Brooklyn,40.69026,-73.90689,Private room,80
34125558,Queens,40.74123,-73.90152,Private room,59
34126611,Brooklyn,40.7071,-73.94634,Private room,65
34126627,Queens,40.74165,-73.90155,Private room,59
34126672,Manhattan,40.80244,-73.96592,Shared room,50
34126874,Queens,40.75139,-73.81328,Private room,55
34127215,Brooklyn,40.70927,-73.96149,Entire home/apt,650
34136999,Manhattan,40.71691,-74.00511,Entire home/apt,267
34137207,Manhattan,40.74269,-73.99911,Entire home/apt,316
34138042,Manhattan,40.7066,-74.00872,Entire home/apt,229
34138100,Manhattan,40.70586,-74.00904,Entire home/apt,262
34139763,Brooklyn,40.68603,-73.91399,Private room,63
34142194,Manhattan,40.74607,-73.98372,Private room,95
34142214,Bronx,40.83197,-73.9212,Private room,45
34142272,Brooklyn,40.71041,-73.96327,Private room,58
34143050,Brooklyn,40.71037,-73.96317,Private room,58
34143234,Brooklyn,40.70944,-73.96472,Private room,58
34143280,Manhattan,40.83248,-73.94177,Private room,50
34143463,Brooklyn,40.70887,-73.96249,Private room,58
34143632,Brooklyn,40.70954,-73.96284,Private room,58
34144954,Brooklyn,40.71327,-73.96155,Private room,100
34145824,Brooklyn,40.70044,-73.9243,Private room,63
34146260,Queens,40.75023,-73.87772,Shared room,27
34146835,Brooklyn,40.69699,-73.9936,Private room,125
34147375,Manhattan,40.70776,-74.01239,Entire home/apt,470
34147683,Manhattan,40.73996,-73.98972,Entire home/apt,225
34147709,Manhattan,40.70744,-74.01048,Entire home/apt,229
34147733,Manhattan,40.70711,-74.01044,Entire home/apt,470
34147828,Manhattan,40.70713,-74.01248,Entire home/apt,228
34148267,Manhattan,40.74411,-73.98209,Entire home/apt,239
34148700,Brooklyn,40.69072,-73.91891,Private room,40
34148819,Manhattan,40.71803,-73.99835,Private room,59
34150118,Manhattan,40.79325,-73.93386,Entire home/apt,150
34150120,Brooklyn,40.70247,-73.92671,Entire home/apt,99
34150332,Manhattan,40.7667,-73.98829,Private room,99
34150501,Manhattan,40.74781,-73.99436,Entire home/apt,380
34150631,Brooklyn,40.63117,-73.88688,Entire home/apt,125
34150840,Brooklyn,40.69215,-73.94051,Private room,50
34150989,Manhattan,40.84237,-73.93914,Entire home/apt,300
34151215,Brooklyn,40.67935,-73.93715,Entire home/apt,100
34151410,Brooklyn,40.72468,-73.94042,Entire home/apt,200
34152348,Manhattan,40.7465,-73.9981,Entire home/apt,320
34152598,Brooklyn,40.69718,-73.91165,Private room,52
34152864,Manhattan,40.7443,-73.97519,Entire home/apt,304
34153345,Manhattan,40.76368,-73.98881,Entire home/apt,239
34153647,Brooklyn,40.70395,-73.92585,Private room,65
34153683,Manhattan,40.72555,-73.98499,Entire home/apt,300
34153891,Manhattan,40.81864,-73.94108,Private room,60
34154569,Queens,40.74807,-73.9028,Entire home/apt,79
34154797,Staten Island,40.58802,-74.08855,Private room,50
34155626,Manhattan,40.78893,-73.97591,Entire home/apt,350
34156010,Manhattan,40.7421,-73.97404,Entire home/apt,539
34156161,Manhattan,40.74301,-73.9937,Entire home/apt,249
34156292,Manhattan,40.78563,-73.95396,Entire home/apt,250
34156436,Manhattan,40.78198,-73.97571,Entire home/apt,249
34156769,Queens,40.76021,-73.88301,Private room,49
34157056,Manhattan,40.74511,-73.97407,Entire home/apt,499
34157717,Bronx,40.87699,-73.85366,Entire home/apt,87
34160208,Manhattan,40.71538,-73.99004,Entire home/apt,250
34160917,Manhattan,40.71456,-73.98986,Entire home/apt,250
34165293,Queens,40.74654,-73.90776,Private room,60
34167620,Queens,40.74298,-73.90582,Private room,50
34168420,Manhattan,40.78473,-73.94884,Entire home/apt,350
34169395,Manhattan,40.71633,-74.00521,Entire home/apt,426
34169778,Queens,40.74249,-73.90603,Private room,50
34170097,Brooklyn,40.70313,-73.93837,Entire home/apt,101
34172085,Manhattan,40.86473,-73.92641,Private room,60
34172128,Queens,40.68201,-73.83023,Private room,100
34172912,Manhattan,40.72786,-74.00158,Entire home/apt,250
34173196,Manhattan,40.72729,-73.97618,Private room,250
34173579,Manhattan,40.76085,-73.99222,Entire home/apt,168
34174357,Manhattan,40.81249,-73.94175,Private room,90
34175118,Manhattan,40.7191,-73.99671,Entire home/apt,150
34175216,Manhattan,40.81312,-73.94215,Private room,70
34175707,Manhattan,40.75923,-73.98669,Entire home/apt,222
34176066,Brooklyn,40.70043,-73.92266,Entire home/apt,70
34176229,Manhattan,40.76691,-73.98719,Private room,200
34176788,Brooklyn,40.67878,-73.9172,Private room,48
34177117,Manhattan,40.76118,-73.98635,Entire home/apt,699
34177609,Manhattan,40.76802,-73.99298,Entire home/apt,249
34177796,Manhattan,40.73855,-74.00125,Entire home/apt,577
34178190,Manhattan,40.86594,-73.92487,Private room,46
34179115,Brooklyn,40.67018,-73.98752,Private room,50
34179924,Queens,40.74444,-73.896,Private room,125
34180216,Queens,40.66794,-73.78483,Private room,39
34180340,Bronx,40.85595,-73.88519,Private room,27
34180413,Manhattan,40.74618,-73.9963,Entire home/apt,380
34180443,Brooklyn,40.68268,-73.93055,Private room,75
34181077,Manhattan,40.74375,-73.97372,Entire home/apt,499
34181176,Manhattan,40.74798,-73.987,Entire home/apt,299
34181264,Brooklyn,40.67558,-73.9231,Private room,65
34181609,Brooklyn,40.71808,-73.95839,Private room,200
34181682,Manhattan,40.76152,-73.98587,Entire home/apt,157
34181803,Manhattan,40.76417,-73.99334,Private room,145
34182096,Manhattan,40.72495,-73.97679,Entire home/apt,240
34182523,Manhattan,40.78422,-73.97754,Entire home/apt,299
34182985,Manhattan,40.82261,-73.95544,Private room,53
34183825,Manhattan,40.75942,-73.98727,Entire home/apt,699
34183895,Manhattan,40.7063,-74.01254,Entire home/apt,247
34184572,Manhattan,40.7436,-73.9768,Entire home/apt,311
34184764,Queens,40.74625,-73.90311,Entire home/apt,99
34184826,Manhattan,40.76915,-73.95515,Private room,60
34184923,Manhattan,40.74624,-73.9725,Entire home/apt,299
34186291,Queens,40.66144,-73.85762,Entire home/apt,250
34186868,Manhattan,40.72169,-73.99642,Entire home/apt,150
34191165,Manhattan,40.75338,-73.99822,Entire home/apt,370
34194218,Manhattan,40.75526,-73.9945,Entire home/apt,195
34194826,Brooklyn,40.7134,-73.96306,Private room,85
34196242,Brooklyn,40.68111,-73.94683,Private room,93
34196510,Manhattan,40.74948,-73.99506,Private room,199
